X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8574537.71218572,4711622.38200367,11052322_11080082,11052322,947.79199219,KENYON ST NW & SHERMAN AVE NW,13,e3659eab37c7fb65f4a2598d56b359ef,5174,,4967111
-8570430.43349025,4697845.57328073,13013262_13092882,13092882,1274.33496094,WHEELER RD SE & BARNABY ST SE,13,8ee9a95652bd8a9808751a3a43e21a00,4163,,4967114
-8574612.62897564,4706605.79749693,11001102_11069812,11069812,1333.7220459,PENNSYLVANIA AVE NW & 11TH ST NW,13,d0d77eb12ce7b3e153df8a287d7980b1,2111,,4967115
-8569128.16482614,4709823.91612329,12061552A_12064672,12061552A,156.79200745,MONTANA AVE NE & NEW YORK AVE NE,13,4e712a2872af9c63ac453b74c3161adc,3185b,,4967138
-8574910.26012362,4712304.80757364,11001302_11067992,11067992,822.39398193,OTIS PL NW & 13TH ST NW,,423e83e0abf7cb21cf9f15505a49fc57,5243,,4967147
-8571873.10275177,4711020.28944202,12038092_12055642,12038092,568.36602783,FRANKLIN ST NE & LINCOLN RD NE,,b5f1b182a64bfdef0b6343bedd963593,3230,,4967154
-8570782.22855397,4704960.97039488,13001002_13069812,13069812,1061.88598633,PENNSYLVANIA AVE SE & 10TH ST SE,13,ddad4cfb432b18ba38cbf2a35064bf03,4260,,4967157
-8579262.6447749,4714986.62052655,11025152_11032762,11025152,6365.28613281,CONNECTICUT AVE NW & ELLICOTT ST NW,13,30eac75e5e3db1e0f2d8b00c6b1a24da,6270,,4967159
-8573273.97761548,4715455.45970055,11051352_11052062_36001842,36001842,0,Ramp-36001842 & KANSAS AVE NW & KENNEDY ST NW,13,d44e59f6f5b6e026db2e8c9da0783a3b,5153,,4967185
-8575659.50432319,4712023.80878074,11001602_11061422,11001602,3654.40087891,16TH ST NW & MONROE ST NW,13,8f7d38b87601413f9a755eb93d58dfe0,5098,,4967205
-8570534.30140086,4703996.68768627,13057852_36005492,13057852,1621.09802246,M ST SE & Ramp-36005492,13,3a0a308018a885d212d9705e18b981a3,4245,,4967214
-8575244.69198938,4712103.80312933,11001402_11060452_47061092,47061092,0,Alley-47061092 & 14TH ST NW & MERIDIAN PL NW,13,92401b589cf18b451650f23dc7dedc68,5068,,4967230
-8573296.63970053,4706226.70508925,11000302_11025352,11000302,254.47999573,3RD ST NW & CONSTITUTION AVE NW,,94815cc9de4e47657f31b25e1cfba78a,2016,,4967248
-8576464.9270079,4710683.02028303,11020022_11054082,11054082,615.76702881,LANIER PL NW & CALVERT ST NW,13,ccb8c6920b387ca8ed30ab11ccaa4df0,6052,,4967252
-8575887.36936335,4708039.00723229,11001702_11029122_47018522,47018522,59.79800034,Alley-47018522 & 17TH ST NW & DE SALES ST NW,13,256b661ecd991d0d52e0dd63d977cf2f,1066,,4967253
-8576870.87833615,4710684.63447586,11015732A_11020022,11020022,355.94198608,CALVERT ST NW & BILTMORE ST NW,13,9e1a3e08a048b1843af6a57a84ae17e4,6236,,4967273
-8576785.64741538,4709365.7594285,11002102_11036722_11077672,11036722,3689.96899414,FLORIDA AVE NW & 21ST ST NW & S ST NW,13,19c6759ef515711c53bb389b570fb40c,1370,,4967285
-8572623.07086801,4709756.45899188,11075462_25065321,25065321,803.99298096,NORTH CAPITOL ST NW Service Rd & RHODE ISLAND AVE NW,13,ce6563a6c96383bb27f046b253a92f39,3043,,4967328
-8574275.10776828,4712295.5328378,11040042_11067992*1,11067992,426.81100464,OTIS PL NW & GEORGIA AVE NW,13,b6e63f58915627ff2731bee85d65ecb9,5256,,4967335
-8571428.34961085,4706613.05373952,12000602_12026912,12026912,920.79797363,D ST NE & 6TH ST NE,13,8eb9f466f26f1925fc730097ebc58012,3071,,4967343
-8574663.4540526,4711465.38559359,11001102_11048752,11048752,1864.68994141,IRVING ST NW & 11TH ST NW,13,0531213ab0dd7e5d7426f2d2c25802a1,5027,,4967344
-8570517.7855158,4703996.27888366,13001202_13057852,13057852,1633.97705078,M ST SE & 12TH ST SE,,d8d29adfec1e84d473d2d25fb3bae9c3,4245,,4967346
-8576599.24958796,4707893.94460505,11002002_11053492,11002002,1186.91503906,20TH ST NW & L ST NW,,374ea36ad86cfa9a2ec57964bf14fb38,1124,,4967347
-8573607.7956891,4710271.43853963,11000402_11018722,11018722,795.35400391,BRYANT ST NW & 4TH ST NW,13,c18ac1a00e2c8c520424cae0f97daa2c,3239,,4967353
-8563951.69279583,4703898.49883575,13081512_36005152,13081512,8107.96484375,SOUTHERN AVE SE & Ramp-36005152,14,f35be09ac5a5c83cd96f00b3af7bb456,4248,,4967372
-8576238.18398999,4709759.17804932,11001802_11036722,11036722,3163.83300781,FLORIDA AVE NW & 18TH ST NW,13,16c9aaba29b4e6e4beb84d0e9a6ecf56,1101,,4967384
-8571664.44066834,4710184.74933142,12000402_12075462,12000402,3046.66699219,4TH ST NE & RHODE ISLAND AVE NE,,560e3f8b82beb291ff05775c457f820d,3032,,4967401
-8574494.27089844,4709790.23741459,11001002_11087232,11087232,1079.69104004,U ST NW & 10TH ST NW,,f3292e567c431abdcaf382ec5bfe480b,2240,,4967412
-8578195.90508426,4712627.36694546,11025152_11071632,11071632,833.8449707,PORTER ST NW & CONNECTICUT AVE NW,13,e27f638339d196ded9138304032f9d07,6079,,4967420
-8573288.07634048,4707331.6594682,11000302_11042442_11059602,11000302,1114.67895508,3RD ST NW & H ST NW & MASSACHUSETTS AVE NW,,d3175c65382a020776b29c0a57048abf,2020,,4967431
-8576601.7188225,4708511.93439413,11002002_11064222_11083982,11002002,1666.69604492,20TH ST NW & NEW HAMPSHIRE AVE NW & SUNDERLAND PL NW,,00594e0c923f93d475f45a13c73295c7,1127,,4967461
-8574494.20832407,4709162.23578226,11001002_11074162,11001002,2090.0480957,10TH ST NW & R ST NW,,d6e4b59104eb48aeae09e87e0e4ea961,2098,,4967488
-8571176.30206767,4704395.95230315,13000702_13047772_13089892,13000702,1144.64196777,7TH ST SE & VIRGINIA AVE SE & I ST SE,13,ca3b91c0a5b87b654f0779ff3a5e188e,4022,,4967526
-8572070.01198856,4698838.09108504,13059452_13078322_13086512,13086512,196.7230072,TRENTON PL SE & MARTIN LUTHER KING JR AVE SE & SAVANNAH ST SE,13,9aefe0fe24993900a29a7f0bdca94de0,4130,,4967533
-8570017.33295056,4708856.99972592,12062462_12092622,12092622,1168.53100586,WEST VIRGINIA AVE NE & MOUNT OLIVET RD NE,,1b8e2af26d41cd9cc08c2b646b9ee053,3177,,4967566
-8568954.18749272,4711017.51090182,12002002_12038092,12002002,1143.82104492,20TH ST NE & FRANKLIN ST NE,,b323c19354d41dc707be72168ca770ea,3157,,4967571
-8565333.77911634,4702514.76346963,13004102_13081512,13004102,505.84399414,41ST ST SE & SOUTHERN AVE SE,13,11e3c08ea9f1b913b27fbd47f9b9d2d6,4256,,4967576
-8569264.03641174,4710204.74659322,12001802_12061552_12090152,12001802,1151.96398926,18TH ST NE & MONTANA AVE NE & W ST NE,13,0f2fd96d41d4f17ac4daa0430d97c382,3128,,4967596
-8577180.68864156,4706729.45013261,11002302_58013072,58013072,0,Driveway-58013072 & 23RD ST NW,13,6e7bad81a7d9e8f2e08ab381f4c23869,1156a,,4967616
-8574610.99548377,4707719.45362509,11001102_11050892,11050892,1557.05895996,K ST NW & 11TH ST NW,13,413b135951aedea4bd299d36fc3ed39b,2107,,4967621
-8568333.59698348,4703563.60583743,13061162_13069812,13069812,3259.49194336,PENNSYLVANIA AVE SE & MINNESOTA AVE SE,13,4408d7b3e15a2b8c4779622f65926d85,4146,,4967625
-8570657.67928503,4707387.26187163,12001102_12042442,12042442,1521.28796387,H ST NE & 11TH ST NE,13,c50d4bb6612e005aa4a3d2424897bfb1,3096,,4967673
-8582889.28108704,4710928.19745618,11027172_11057912,11027172,101.28900146,DANA PL NW & MACARTHUR BLVD NW,13,6063b62fe1989231006a4a9cf140b75c,6096,,4967680
-8565429.71337673,4705896.95373987,12004102_15031912,12004102,0,41ST ST NE & EAST CAPITOL ST BN,,8b09b18892e745bbe80a0251acb91d2a,4273,,4967681
-8574562.76377753,4708889.17149553,11072862_11075462*1,11072862,1329.80395508,Q ST NW & RHODE ISLAND AVE NW,14,2c033e347d89bf6dd3364269de5eec2c,2099a,,4967687
-8579418.88463026,4708077.17814796,11003602_11057852_11093212,11093212,1315.85900879,WHITEHURST FWY NW & 36TH ST NW & M ST NW,13,14d8df72d4fbaa2ef5a5810b4b634556,6033,,4967688
-8569069.57467556,4706400.53835392,12001902_12019822,12019822,2821.42700195,C ST NE & 19TH ST NE,13,ee426337b5a6579a798a3d7904276bc4,3130,,4967692
-8575347.28131082,4706227.20116942,11001502_11025352,11001502,303.21499634,15TH ST NW & CONSTITUTION AVE NW,13,b5200211b010a5a36176e74e321e11a9,1030,,4967693
-8564289.4068179,4704942.11276014,13004602_13015342_58000812,13004602,199.16600037,46TH ST SE & BENNING RD SE & Driveway-58000812,13,e7d79e9c33c91fbac4e5e4e943111d2b,4234,,4967698
-8574040.86307043,4706805.36149315,11000702_11031332,11031332,1115.49304199,E ST NW & 7TH ST NW,13,29ee8ec1cf2fb569b63df40b6f21ccac,2054,,4967710
-8572608.22866422,4715557.49372199,15065322_36003662,15065322,6470.75097656,NORTH CAPITOL ST BN & Ramp-36003662,13,43081d91f3c3df083b33131c9f748e72,5201c,,4967712
-8574610.11808292,4707516.3640608,11001102_11064672,11001102,706.69799805,11TH ST NW & NEW YORK AVE NW,13,69a8646da964886c6ade7338f860bb6a,2106,,4967713
-8571177.57547542,4705554.42653582,13000702_13065392,13000702,245.36500549,7TH ST SE & NORTH CAROLINA AVE SE,13,5cc26b4ca524fe7620404937e35e3604,4021a,,4967721
-8575157.93003229,4708950.62829772,11001402_11072862,11001402,2320.6550293,14TH ST NW & Q ST NW,13,530ec8b8175ec176c6a25ffb8fa2df40,1022,,4967731
-8572560.6924826,4714137.85924322,12018782_15065322,12018782,0,BUCHANAN ST NE & NORTH CAPITOL ST BN,13,1319ed15450297feb7d3e8c16ad6aaba,5197a,,4967733
-8578852.27228105,4708904.43858116,11072862_11094052,11072862,4692.99804688,Q ST NW & WISCONSIN AVE NW,13,a66f8e5a0225bea8948f5ee05221d1d8,6149,,4967745
-8568799.91210677,4711608.68292274,12060902_12075462,12060902,614.99200439,MILLS AVE NE & RHODE ISLAND AVE NE,13,c0969fc46af4862e2078233df4ce17bb,3194,,4967755
-8571664.59713146,4697487.92813424,13000402_13011702,13000402,3374.9519043,4TH ST SE & ATLANTIC ST SE,13,c0bd032c12377dfe1213917812a84d75,4107,,4967758
-8574139.82998293,4711098.95251253,11040042_11040432*1,11040432,107.52999878,GIRARD ST NW & GEORGIA AVE NW,13,edeb079e2a285f3d611f6e174c7662df,5276,,4967763
-8569633.01388554,4707606.8992473,12015992_12063702,12015992,204.36300659,BLADENSBURG RD NE & NEAL ST NE,13,cb3b440a059dc11b719c1f5ee782bf59,3440,,4967769
-8573707.84589077,4706804.79206907,11000502_11031332,11000502,147.13400269,5TH ST NW & E ST NW,13,9076c3ac6bab1d9ea287fc2ad4afff84,2032,,4967774
-8573817.08426758,4707719.19345062,11000602_11050892,11000602,1159.61901855,6TH ST NW & K ST NW,13,dbe347a270c0f437d48c441f15643bcf,2046,,4967777
-8574493.66582567,4706805.53853706,11001002_11031332,11031332,1468.35900879,E ST NW & 10TH ST NW,,fdfe162f4b15e58404611b747e8e8532,2087,,4967780
-8578593.18856091,4708099.13899194,11057852_11094052,11057852,4549.47021484,M ST NW & WISCONSIN AVE NW,13,e0b401a28f71743b52fef498ad622a8f,6142,,4967794
-8578826.15012961,4708840.71483462,11072862_11094052_41050532,41050532,0,JONES CT NW & Q ST NW & WISCONSIN AVE NW,,fce249aabe3b521d8a5753c05acf15b1,6149a,,4967805
-8575658.27646697,4712713.61029922,11001602_11081832,11001602,4189.47412109,16TH ST NW & SPRING RD NW,13,974d2181beffde507faf26dd554fd715,5104,,4967819
-8574610.11492151,4707479.5393436,11001102_11047772,11047772,1306.77294922,I ST NW & 11TH ST NW,13,ea52d226bbcb397de99041364c3bbf99,2106,,4967824
-8581683.65749927,4713300.96475862,11004602_11092172,11092172,149.852005,WESLEY CIR NW & 46TH ST NW,13,cc235904660b0db371db340d873c4e6d,6047,,4967836
-8574039.58042407,4704961.27126701,14000702_14031332,14031332,922.79602051,E ST SW & 7TH ST SW,13,7e4865d868fb71fe0c8bbf8ecfb1e417,1231,,4967844
-8573824.75764121,4709568.83412715,11000602_11036722,11000602,2596.13598633,6TH ST NW & FLORIDA AVE NW,13,9a1b196779446d678e2d740ce1a79c84,3021,,4967848
-8573590.5667348,4710129.66214036,11000402_11090152,11090152,763.16400146,W ST NW & 4TH ST NW,,36b7f47fe4bbb7e228e0fec7360f0740,3241,,4967864
-8576913.74678254,4708950.72746426,11059602_11072862,11072862,3184.98388672,Q ST NW & MASSACHUSETTS AVE NW,13,ac2c50f7c52dd57de13f4ba07686fa2a,1184,,4967879
-8574268.56672637,4708394.86342843,11000902_11063182,11063182,1250.67199707,N ST NW & 9TH ST NW,13,12381b95b91bf587b88bfab3392ac9f2,2238,,4967891
-8570814.67882291,4712405.46151421,12001002_12060582,12060582,1748.63793945,MICHIGAN AVE NE & 10TH ST NE,13,e1cdf2d07841e3e8feea805883c9c9de,3159,,4967913
-8573291.01711772,4706135.39685336,11000302_11069812,11069812,240.90800476,PENNSYLVANIA AVE NW & 3RD ST NW,,73a1a45c1bfb64e55cb0704369e6df3d,2023,,4967921
-8575449.12564088,4708296.7940676,11001502_11059602,11001502,2040.73205566,15TH ST NW & MASSACHUSETTS AVE NW,13,d82a34f30acf61590376a249f8d30a8b,1041,,4967924
-8575659.29912824,4712121.21642637,11001602_11064612,11064612,521.11798096,NEWTON ST NW & 16TH ST NW,13,36b72231a3c8e9f308d9c19eeac7762b,5099,,4967931
-8574610.58525126,4709374.25685402,11001102_11077672,11077672,1451.51599121,S ST NW & 11TH ST NW,13,47c289854f0abeb0ddf3c65abc520d86,2116,,4967958
-8566201.28393014,4705668.06903151,13012092_13075662,13075662,221.2559967,RIDGE RD SE & B ST SE,13,1e4a0e93a807063ad3929b18794144dc,4148,,4967962
-8575665.82357938,4709162.34850431,11001602_11074162,11001602,1434.31005859,16TH ST NW & R ST NW,13,cd1c8616fed712b52eac6872543a00c1,1057,,4967988
-8575602.16499555,4711859.21028752,11068902_11070392,11068902,1591.45202637,PARK RD NW & PINE ST NW,13,e28377e9193c94179580797e4be8d820,5101a,,4968000
-8579748.33559838,4710891.77400657,11032432_11094052,11032432,461.58599854,EDMUNDS ST NW & WISCONSIN AVE NW,13,6551e980a79084df044089741494aa97,6135,,4968012
-8575883.77587616,4709791.09805089,11001702_11087232,11087232,2162.1940918,U ST NW & 17TH ST NW,13,e0575ee8f4d36e5dc6c775689b064988,1083,,4968050
-8573336.15391424,4711200.82254357,11060582_58020982,11060582,587.9039917,MICHIGAN AVE NW & Driveway-58020982,13,bd9e4236571d2a263870c82f609d46e9,5154,,4968054
-8575450.12075193,4707893.1776327,11001502_11053492,11001502,1727.52001953,15TH ST NW & L ST NW,,5898e67980b5fa26ec9056758ec73cfd,1039,,4968058
-8577182.16537151,4706428.68554462,11002302_11019822,11002302,364.94500732,23RD ST NW & C ST NW,13,3619a8fe163fe973d670988d9740b8db,1155,,4968073
-8576440.56885851,4706430.89693898,11001902_11019822_11089892,11001902,156.84700012,19TH ST NW & C ST NW & VIRGINIA AVE NW,13,2c8cc9f3186c6f0d4ebc9ac49cf5aef4,1103,,4968087
-8574040.70934058,4708738.38208328,11000702_11068382,11068382,1115.80200195,P ST NW & 7TH ST NW,13,ad45ac66e49970845cc0ab3dfb9744d8,3023,,4968139
-8575663.02647935,4710357.79868952,11001602_11026392,11001602,2361.93188477,16TH ST NW & CRESCENT PL NW,13,8578410cf7dc8df762598876b089c766,5086,,4968151
-8574269.11386722,4709161.96255346,11000902_11074162,11074162,1294.41394043,R ST NW & 9TH ST NW,13,59e670cb92ff1ac51b7857e1b87fcdef,2082,,4968159
-8574135.3679227,4717893.11965132,11019632_11070522,11019632,495.01699829,BUTTERNUT ST NW & PINEY BRANCH RD NW,13,0ed4889698c47ecc1339ad885ca73bc2,5163,,4968185
-8580353.5249048,4713945.3494451,11085182_11094052*1,11085182,0,TENLEY CIR NW & WISCONSIN AVE NW,13,12b8866e9e011a8404d7af55a88a6ba4,6156a,,4968232
-8575344.89788681,4707718.85822015,11001502_11050892_11089442_21050891,11050892,2128.93896484,K ST NW & 15TH ST NW & VERMONT AVE NW & K ST NW Service Rd,13,cd59fc49ee847141a76378cb1c46ddf4,1038,,4968254
-8571427.61787572,4707387.89704964,12000602_12042442,12042442,921.32598877,H ST NE & 6TH ST NE,13,60a2fd61a69a46bcdbfa2a11edf9a767,3075,,4968256
-8571165.5416548,4696674.32654644,13016772_13068342_13081512,13016772,130.16299438,BONINI RD SE & OWENS RD SE & SOUTHERN AVE SE,13,fcf150e3545864dcd5ba8600d658ba97,4156,,4968258
-8576246.50881924,4706228.6926589,11001802_11025352,11001802,0,18TH ST NW & CONSTITUTION AVE NW,13,ff3b966cd81154c6f85227308c53743b,1085,,4968271
-8568646.10487657,4712095.44353686,12061422_12081442,12081442,2324.59106445,SOUTH DAKOTA AVE NE & MONROE ST NE,13,008fc29a3d68f1a6814e45bb7b7be1ed,3210,,4968273
-8574898.66450752,4708050.21000063,11001302_11059602,11059602,1757.68005371,MASSACHUSETTS AVE NW & 13TH ST NW,,c126181ad33af92f80b2943c568b69a2,2140,,4968277
-8575129.85726946,4713806.19858919,11009882_11011052,11011052,785.49798584,ARKANSAS AVE NW & ALLISON ST NW,13,5ae3eae2591f504d11d3e8502ac657c8,5110,,4968330
-8576091.48379832,4710824.46472692,11024632_11067402*1,11024632,2100.78710938,COLUMBIA RD NW & ONTARIO RD NW,13,251869001fc0b7643d4a1cef5f5e2dda,6061,,4968333
-8575159.01586942,4706801.45716225,11001402_11069812,11069812,2121.61791992,PENNSYLVANIA AVE NW & 14TH ST NW,13,03dc8234a2c3740142585db99c22af48,1011,,4968337
-8573758.78677782,4711446.9275039,11024632_11060582_11090872,11060582,986.41101074,MICHIGAN AVE NW & COLUMBIA RD NW & WARDER ST NW,13,ff5a7753a39525b7109a71ba737ef559,5176a,,4968355
-8566024.16618184,4702355.52787012,13037312_13069812,13069812,5289.65185547,PENNSYLVANIA AVE SE & FORT DAVIS ST SE,13,90d79f9d70ab86dce1793d24a441dd1b,4258,,4968367
-8573814.6468364,4703992.26629963,14000602_14057852_14058502,14000602,1015.65899658,6TH ST SW & M ST SW & MAINE AVE SW,13,83739ce11f1813e96f8b4066b8f51306,2198,,4968392
-8572472.78568111,4714852.98979066,12037632_12039062,12037632,982.54400635,FORT TOTTEN DR NE & GALLATIN ST NE,13,072c11e5aa9a2e25398f4ece18ab1814,5268,,4968394
-8578629.08290341,4710420.97839262,11040322_11059602_11066432,11040322,0,GILLS AVE NW & MASSACHUSETTS AVE NW & OBSERVATORY CIR NW,13,17157d1f53541ae497f77cb05267964b,6108,,4968415
-8573719.77670858,4712709.48329289,11000502_11068832_11076702,11000502,2913.66601563,5TH ST NW & PARK PL NW & ROCK CREEK CHURCH RD NW,13,5c1970816aa4d2b21522ba8735a966a8,5018,,4968418
-8573707.70057835,4707890.8206355,11000502*1_11053492,11000502,989.98901367,5TH ST NW & L ST NW,,3c10c537bab1bb4300b7fd7c24b2fd0b,3238b,,4968420
-8575663.71874022,4710097.56732834,11001602_11036722_11090152,11001602,2160.02197266,16TH ST NW & FLORIDA AVE NW & W ST NW,13,7bb24cb85f0e583b7bffd2e3e856d24e,5089,,4968421
-8574610.54834478,4709162.12452438,11001102_11074162,11074162,1560.42700195,R ST NW & 11TH ST NW,13,33b397b437352dd32886bc9ca2ebd161,2114,,4968433
-8569098.95970254,4707227.8690669,12001802_12015342,12015342,526.63500977,BENNING RD NE & 18TH ST NE,13,18a28cb509f5852d065fa4cedfcf8bf6,3462,,4968440
-8574586.6333653,4712043.88277777,11061422_11064222_11068902_11080082,11068902,713.39398193,PARK RD NW & MONROE ST NW & NEW HAMPSHIRE AVE NW & SHERMAN AVE NW,13,829bac1f5d03b4317c9904e392f266d6,5175,,4968441
-8575649.67435002,4717365.71908556,11001602_11088792*1,11001602,7797.17919922,16TH ST NW & VAN BUREN ST NW,13,82cfa33cf8ad6f37947a808b9cd61e9c,5107a,,4968446
-8573783.29556293,4714570.62960936,11000502_11051352,11000502,4236.02294922,5TH ST NW & KANSAS AVE NW,13,96dbaf7ca873116e750d6f7b8690f053,5015,,4968450
-8576238.81139442,4709374.52317742,11001802_11077672,11077672,2720.05102539,S ST NW & 18TH ST NW,13,79ed7de5c875e31efbeb65f14948d70e,1236,,4968454
-8573816.03193961,4709374.43877255,11000602_11077672,11000602,2444.06103516,6TH ST NW & S ST NW,13,2d0ada6528c356cb754299cf3fab651c,3020,,4968460
-8571175.03811459,4711018.47955252,12000702_12038092,12000702,1734.05700684,7TH ST NE & FRANKLIN ST NE,,db586a05a95080eca3693d207551e8ab,3229,,4968461
-8564467.2265109,4705353.61153275,13015342*1_13019822,13019822,4435.73583984,C ST SE & BENNING RD SE,13,be730538f7cb7a55d1bd5188a7549464,4109,,4968468
-8574380.00393704,4713045.14545383,11040042_11079562,11079562,863.86102295,SHEPHERD ST NW & GEORGIA AVE NW,13,efd685362331e5babe54256f3e8597a4,5010,,4968491
-8572608.14864435,4715007.29168002,11042902_12042902_15065322,12042902,0,HAMILTON ST NE & HAMILTON ST NW & NORTH CAPITOL ST BN,13,42329ad0f8a4ece3188fc671cdda5cbd,5263,,4968511
-8571040.08439213,4706174.76719011,12000802_12059602,12000802,212.81300354,8TH ST NE & MASSACHUSETTS AVE NE,,d7943497985924ac54094f59f7cdc56e,3078c,,4968513
-8573394.26741985,4715451.45433914,11000302_11052062,11000302,4063.97412109,3RD ST NW & KENNEDY ST NW,,823e5807c6e3a90f770da0d0c943caf3,5005,,4968514
-8568761.69282182,4712237.79789372,12064612_12081442,12064612,1638.72802734,NEWTON ST NE & SOUTH DAKOTA AVE NE,13,3d8032ee530a5168d6a8d32474fd966c,3204,,4968529
-8571665.69251599,4703994.90419358,13000402_13057852,13057852,739.09997559,M ST SE & 4TH ST SE,13,1c9a07f86a6d82f141a4187d76984d15,2259,,4968531
-8580628.0119698,4708340.38031157,11004402_11037892_36001472,11037892,213.1269989,FOXHALL RD NW & 44TH ST NW & Ramp-36001472,13,570a9184004741b855422cb98938250a,6045,,4968543
-8565212.52396086,4706348.69965791,12004202_12015342,12015342,3652.18408203,BENNING RD NE & 42ND ST NE,13,c726219d385c08b013e04c1f71e46954,4069,,4968551
-8581980.85318041,4709522.33636887,11057912_11075332_58016702,11075332,2586.80688477,RESERVOIR RD NW & MACARTHUR BLVD NW & Driveway-58016702,13,e372d50e5684eb792f0608df6f9bbf72,6099,,4968564
-8573887.93872462,4718311.02932669,11016382_11070522,11070522,2563.14892578,PINEY BRANCH RD NW & BLAIR RD NW,13,20c3823f6824b819c1c5dbeebfd81c48,5162,,4968579
-8576517.92397957,4711614.15754666,11009102_11048752_11052322,11052322,2078.09790039,KENYON ST NW & ADAMS MILL RD NW & IRVING ST NW,13,3a7b79d0cf1a5667a3e3fef4454cfed2,6054,,4968582
-8578991.581788,4711860.66722704,11003402_11094252,11094252,1237.84399414,WOODLEY RD NW & 34TH ST NW,13,dd14e4edaf09dd877d1bf55219549fb8,6031,,4968596
-8570389.82054943,4709397.16550642,12034642_12064672,12034642,176.26899719,FAIRVIEW AVE NE & NEW YORK AVE NE,13,bb559c55f6f8e2bae766257ad9af6e3c,3181,,4968606
-8572609.44347118,4706804.40711823,11031332_12031332_15065322,11031332,0,E ST NW & NORTH CAPITOL ST BN & E ST NE,13,80ba30a3042a758dd0b3c888b695a205,2214,,4968615
-8574124.03036184,4710958.40269831,11034582_11040042*1,11034582,98.42299652,FAIRMONT ST NW & GEORGIA AVE NW,13,8213fa83c8c5be2ddeb94cb69c27545d,5127,,4968619
